pos_x,pos_y,vel_x,vel_y,acc_x,acc_y,mass,dens,pres,ene,sml,id
1.9585,0.839355,0,0,0,0,0.791139,22.0472,13027.1,886.313,0.227317,1237
2.05718,0.999203,0,0,0,0,0.791139,15.1079,6938.5,688.896,0.274604,1238
2.28529,1.24059,0,0,0,0,0.791139,4.63393,967.927,313.317,0.49583,1239
2.48652,-1.00805,0,0,0,0,0.791139,2.71859,397.955,219.574,0.647345,1240
2.22896,-0.783148,0,0,0,0,0.791139,12.1456,4822.7,595.612,0.306266,1241
2.13049,-0.633388,0,0,0,0,0.791139,17.8375,9151.35,769.558,0.25272,1242
2.07041,-0.503613,0,0,0,0,0.791139,22.0472,13027.1,886.313,0.227317,1243
2.0305,-0.384148,0,0,0,0,0.791139,25.2005,16278.3,968.927,0.21262,1244
2.00394,-0.270803,0,0,0,0,0.791139,27.4725,18797.1,1026.32,0.203638,1245
1.98754,-0.161152,0,0,0,0,0.791139,28.9501,20512.1,1062.8,0.198373,1246
1.97968,-0.0535048,0,0,0,0,0.791139,29.6791,21380.2,1080.57,0.195922,1247
1.97968,0.0535048,0,0,0,0,0.791139,29.6791,21380.2,1080.57,0.195922,1248
1.98754,0.161152,0,0,0,0,0.791139,28.9501,20512.1,1062.8,0.198373,1249
2.00394,0.270803,0,0,0,0,0.791139,27.4725,18797.1,1026.32,0.203638,1250
2.0305,0.384148,0,0,0,0,0.791139,25.2005,16278.3,968.927,0.21262,1251
2.07041,0.503613,0,0,0,0,0.791139,22.0472,13027.1,886.313,0.227317,1252
2.13049,0.633388,0,0,0,0,0.791139,17.8375,9151.35,769.558,0.25272,1253
2.22896,0.783148,0,0,0,0,0.791139,12.1456,4822.7,595.612,0.306266,1254
2.48652,1.00805,0,0,0,0,0.791139,2.71859,397.955,219.574,0.647345,1255
2.45758,-0.441104,0,0,0,0,0.791139,7.5512,2184.17,433.873,0.388418,1256
2.37196,-0.304097,0,0,0,0,0.791139,11.0853,4141.66,560.424,0.320578,1257
2.32888,-0.179145,0,0,0,0,0.791139,13.1654,5516.32,628.503,0.294165,1258
2.30991,-0.0592286,0,0,0,0,0.791139,14.1512,6221.81,659.499,0.283734,1259
2.30991,0.0592286,0,0,0,0,0.791139,14.1512,6221.81,659.499,0.283734,1260
2.32888,0.179145,0,0,0,0,0.791139,13.1654,5516.32,628.503,0.294165,1261
2.37196,0.304097,0,0,0,0,0.791139,11.0853,4141.66,560.424,0.320578,1262
2.45758,0.441104,0,0,0,0,0.791139,7.5512,2184.17,433.873,0.388418,1263
